"date","amount","category","currency","company","source"
"2013-07-15","26.28","Close Price","USD","META.US","stooq.com"
"2013-07-15","13.094","Close Price","USD","AAPL.US","stooq.com"
"2013-07-15","29.7944","Close Price","USD","MSFT.US","stooq.com"
"2013-07-16","29.8742","Close Price","USD","MSFT.US","stooq.com"
"2013-07-16","26.32","Close Price","USD","META.US","stooq.com"
"2013-07-16","15.3435","Close Price","USD","AMZN.US","stooq.com"
"2013-07-16","13.1793","Close Price","USD","AAPL.US","stooq.com"
"2013-07-17","29.4389","Close Price","USD","MSFT.US","stooq.com"
"2013-07-17","15.4345","Close Price","USD","AMZN.US","stooq.com"
"2013-07-17","13.1833","Close Price","USD","AAPL.US","stooq.com"
"2013-07-17","26.65","Close Price","USD","META.US","stooq.com"
"2013-07-18","15.2055","Close Price","USD","AMZN.US","stooq.com"
"2013-07-18","13.2264","Close Price","USD","AAPL.US","stooq.com"
"2013-07-18","29.1927","Close Price","USD","MSFT.US","stooq.com"
"2013-07-18","26.18","Close Price","USD","META.US","stooq.com"
"2013-07-19","13.0183","Close Price","USD","AAPL.US","stooq.com"
"2013-07-19","25.8629","Close Price","USD","MSFT.US","stooq.com"
"2013-07-19","15.2615","Close Price","USD","AMZN.US","stooq.com"
"2013-07-19","25.88","Close Price","USD","META.US","stooq.com"
"2013-07-22","26.05","Close Price","USD","META.US","stooq.com"
"2013-07-22","26.3671","Close Price","USD","MSFT.US","stooq.com"
"2013-07-22","13.0596","Close Price","USD","AAPL.US","stooq.com"
"2013-07-22","15.174","Close Price","USD","AMZN.US","stooq.com"
"2013-07-23","26.2116","Close Price","USD","MSFT.US","stooq.com"
"2013-07-23","12.8346","Close Price","USD","AAPL.US","stooq.com"
"2013-07-23","15.053","Close Price","USD","AMZN.US","stooq.com"
"2013-07-23","26.13","Close Price","USD","META.US","stooq.com"
"2013-07-24","14.947","Close Price","USD","AMZN.US","stooq.com"
"2013-07-24","13.4947","Close Price","USD","AAPL.US","stooq.com"
"2013-07-24","26.323","Close Price","USD","MSFT.US","stooq.com"
"2013-07-24","26.51","Close Price","USD","META.US","stooq.com"
"2013-07-25","34.36","Close Price","USD","META.US","stooq.com"
"2013-07-25","25.854","Close Price","USD","MSFT.US","stooq.com"
"2013-07-25","15.17","Close Price","USD","AMZN.US","stooq.com"
"2013-07-25","13.4338","Close Price","USD","AAPL.US","stooq.com"
"2013-07-26","13.5105","Close Price","USD","AAPL.US","stooq.com"
"2013-07-26","15.6005","Close Price","USD","AMZN.US","stooq.com"
"2013-07-26","34.01","Close Price","USD","META.US","stooq.com"
"2013-07-26","26.0466","Close Price","USD","MSFT.US","stooq.com"
"2013-07-29","25.9793","Close Price","USD","MSFT.US","stooq.com"
"2013-07-29","13.7187","Close Price","USD","AAPL.US","stooq.com"
"2013-07-29","35.43","Close Price","USD","META.US","stooq.com"
"2013-07-29","15.305","Close Price","USD","AMZN.US","stooq.com"
"2013-07-30","26.2342","Close Price","USD","MSFT.US","stooq.com"
"2013-07-30","37.63","Close Price","USD","META.US","stooq.com"
"2013-07-30","15.1205","Close Price","USD","AMZN.US","stooq.com"
"2013-07-30","13.8874","Close Price","USD","AAPL.US","stooq.com"
"2013-07-31","26.2263","Close Price","USD","MSFT.US","stooq.com"
"2013-07-31","36.8","Close Price","USD","META.US","stooq.com"
"2013-07-31","15.061","Close Price","USD","AMZN.US","stooq.com"
"2013-07-31","13.8632","Close Price","USD","AAPL.US","stooq.com"
"2013-08-01","37.49","Close Price","USD","META.US","stooq.com"
"2013-08-01","13.9914","Close Price","USD","AAPL.US","stooq.com"
"2013-08-01","26.0858","Close Price","USD","MSFT.US","stooq.com"
"2013-08-01","15.2785","Close Price","USD","AMZN.US","stooq.com"
"2013-08-02","26.2685","Close Price","USD","MSFT.US","stooq.com"
"2013-08-02","15.2105","Close Price","USD","AMZN.US","stooq.com"
"2013-08-02","14.1705","Close Price","USD","AAPL.US","stooq.com"
"2013-08-02","38.05","Close Price","USD","META.US","stooq.com"
"2013-08-05","14.3827","Close Price","USD","AAPL.US","stooq.com"
"2013-08-05","39.19","Close Price","USD","META.US","stooq.com"
"2013-08-05","15.0495","Close Price","USD","AMZN.US","stooq.com"
"2013-08-05","26.11","Close Price","USD","MSFT.US","stooq.com"
"2013-08-06","15.0375","Close Price","USD","AMZN.US","stooq.com"
"2013-08-06","26.0143","Close Price","USD","MSFT.US","stooq.com"
"2013-08-06","38.55","Close Price","USD","META.US","stooq.com"
"2013-08-06","14.2527","Close Price","USD","AAPL.US","stooq.com"
"2013-08-07","14.2442","Close Price","USD","AAPL.US","stooq.com"
"2013-08-07","26.4091","Close Price","USD","MSFT.US","stooq.com"
"2013-08-07","38.87","Close Price","USD","META.US","stooq.com"
"2013-08-07","14.8455","Close Price","USD","AMZN.US","stooq.com"
"2013-08-08","14.2175","Close Price","USD","AAPL.US","stooq.com"
"2013-08-08","38.54","Close Price","USD","META.US","stooq.com"
"2013-08-08","27.0937","Close Price","USD","MSFT.US","stooq.com"
"2013-08-08","14.787","Close Price","USD","AMZN.US","stooq.com"
"2013-08-09","14.863","Close Price","USD","AMZN.US","stooq.com"
"2013-08-09","38.5","Close Price","USD","META.US","stooq.com"
"2013-08-09","14.0163","Close Price","USD","AAPL.US","stooq.com"
"2013-08-09","26.9334","Close Price","USD","MSFT.US","stooq.com"
"2013-08-12","38.22","Close Price","USD","META.US","stooq.com"
"2013-08-12","27.0769","Close Price","USD","MSFT.US","stooq.com"
"2013-08-12","14.4108","Close Price","USD","AAPL.US","stooq.com"
"2013-08-12","14.8345","Close Price","USD","AMZN.US","stooq.com"
"2013-08-13","14.6985","Close Price","USD","AMZN.US","stooq.com"
"2013-08-13","15.0965","Close Price","USD","AAPL.US","stooq.com"
"2013-08-13","26.7343","Close Price","USD","MSFT.US","stooq.com"
"2013-08-13","37.02","Close Price","USD","META.US","stooq.com"
"2013-08-14","36.65","Close Price","USD","META.US","stooq.com"
"2013-08-14","15.3714","Close Price","USD","AAPL.US","stooq.com"
"2013-08-14","26.8366","Close Price","USD","MSFT.US","stooq.com"
"2013-08-14","14.567","Close Price","USD","AMZN.US","stooq.com"
"2013-08-15","36.56","Close Price","USD","META.US","stooq.com"
"2013-08-15","26.371","Close Price","USD","MSFT.US","stooq.com"
"2013-08-15","15.3526","Close Price","USD","AAPL.US","stooq.com"
"2013-08-15","14.3235","Close Price","USD","AMZN.US","stooq.com"
"2013-08-16","15.4903","Close Price","USD","AAPL.US","stooq.com"
"2013-08-16","37.08","Close Price","USD","META.US","stooq.com"
"2013-08-16","26.3786","Close Price","USD","MSFT.US","stooq.com"
"2013-08-16","14.241","Close Price","USD","AMZN.US","stooq.com"
"2013-08-19","14.2785","Close Price","USD","AMZN.US","stooq.com"
"2013-08-19","15.6583","Close Price","USD","AAPL.US","stooq.com"
"2013-08-19","26.0409","Close Price","USD","MSFT.US","stooq.com"
"2013-08-19","37.81","Close Price","USD","META.US","stooq.com"
"2013-08-20","14.3545","Close Price","USD","AMZN.US","stooq.com"
"2013-08-20","15.4521","Close Price","USD","AAPL.US","stooq.com"
"2013-08-20","26.2283","Close Price","USD","MSFT.US","stooq.com"
"2013-08-20","38.41","Close Price","USD","META.US","stooq.com"
"2013-08-21","38.32","Close Price","USD","META.US","stooq.com"
"2013-08-21","14.2285","Close Price","USD","AMZN.US","stooq.com"
"2013-08-21","26.2204","Close Price","USD","MSFT.US","stooq.com"
"2013-08-21","15.4913","Close Price","USD","AAPL.US","stooq.com"
"2013-08-22","26.8662","Close Price","USD","MSFT.US","stooq.com"
"2013-08-22","14.4865","Close Price","USD","AMZN.US","stooq.com"
"2013-08-22","15.511","Close Price","USD","AAPL.US","stooq.com"
"2013-08-22","38.55","Close Price","USD","META.US","stooq.com"
"2013-08-23","28.8254","Close Price","USD","MSFT.US","stooq.com"
"2013-08-23","40.55","Close Price","USD","META.US","stooq.com"
"2013-08-23","15.4501","Close Price","USD","AAPL.US","stooq.com"
"2013-08-23","14.5005","Close Price","USD","AMZN.US","stooq.com"
"2013-08-26","14.3105","Close Price","USD","AMZN.US","stooq.com"
"2013-08-26","15.511","Close Price","USD","AAPL.US","stooq.com"
"2013-08-26","28.3284","Close Price","USD","MSFT.US","stooq.com"
"2013-08-26","41.34","Close Price","USD","META.US","stooq.com"
"2013-08-27","39.64","Close Price","USD","META.US","stooq.com"
"2013-08-27","14.0465","Close Price","USD","AMZN.US","stooq.com"
"2013-08-27","27.5899","Close Price","USD","MSFT.US","stooq.com"
"2013-08-27","15.066","Close Price","USD","AAPL.US","stooq.com"
"2013-08-28","15.1387","Close Price","USD","AAPL.US","stooq.com"
"2013-08-28","40.55","Close Price","USD","META.US","stooq.com"
"2013-08-28","27.3935","Close Price","USD","MSFT.US","stooq.com"
"2013-08-28","14.079","Close Price","USD","AMZN.US","stooq.com"
"2013-08-29","15.1624","Close Price","USD","AAPL.US","stooq.com"
"2013-08-29","27.8301","Close Price","USD","MSFT.US","stooq.com"
"2013-08-29","41.28","Close Price","USD","META.US","stooq.com"
"2013-08-29","14.199","Close Price","USD","AMZN.US","stooq.com"
"2013-08-30","14.049","Close Price","USD","AMZN.US","stooq.com"
"2013-08-30","27.7031","Close Price","USD","MSFT.US","stooq.com"
"2013-08-30","15.1113","Close Price","USD","AAPL.US","stooq.com"
"2013-08-30","41.29","Close Price","USD","META.US","stooq.com"
"2013-09-03","26.446","Close Price","USD","MSFT.US","stooq.com"
"2013-09-03","41.87","Close Price","USD","META.US","stooq.com"
"2013-09-03","14.44","Close Price","USD","AMZN.US","stooq.com"
"2013-09-03","15.066","Close Price","USD","AAPL.US","stooq.com"
"2013-09-04","15.3773","Close Price","USD","AAPL.US","stooq.com"
"2013-09-04","41.78","Close Price","USD","META.US","stooq.com"
"2013-09-04","14.682","Close Price","USD","AMZN.US","stooq.com"
"2013-09-04","25.8699","Close Price","USD","MSFT.US","stooq.com"
"2013-09-05","15.2732","Close Price","USD","AAPL.US","stooq.com"
"2013-09-05","42.66","Close Price","USD","META.US","stooq.com"
"2013-09-05","14.705","Close Price","USD","AMZN.US","stooq.com"
"2013-09-05","25.9138","Close Price","USD","MSFT.US","stooq.com"
"2013-09-06","43.95","Close Price","USD","META.US","stooq.com"
"2013-09-06","15.3625","Close Price","USD","AAPL.US","stooq.com"
"2013-09-06","25.8386","Close Price","USD","MSFT.US","stooq.com"
"2013-09-06","14.793","Close Price","USD","AMZN.US","stooq.com"
"2013-09-09","26.2635","Close Price","USD","MSFT.US","stooq.com"
"2013-09-09","14.9855","Close Price","USD","AMZN.US","stooq.com"
"2013-09-09","44.04","Close Price","USD","META.US","stooq.com"
"2013-09-09","15.6091","Close Price","USD","AAPL.US","stooq.com"
"2013-09-10","15.2527","Close Price","USD","AAPL.US","stooq.com"
"2013-09-10","26.8662","Close Price","USD","MSFT.US","stooq.com"
"2013-09-10","43.6","Close Price","USD","META.US","stooq.com"
"2013-09-10","15.018","Close Price","USD","AMZN.US","stooq.com"
"2013-09-11","45.04","Close Price","USD","META.US","stooq.com"
"2013-09-11","14.982","Close Price","USD","AMZN.US","stooq.com"
"2013-09-11","27.1591","Close Price","USD","MSFT.US","stooq.com"
"2013-09-11","14.4226","Close Price","USD","AAPL.US","stooq.com"
"2013-09-12","27.1189","Close Price","USD","MSFT.US","stooq.com"
"2013-09-12","14.943","Close Price","USD","AMZN.US","stooq.com"
"2013-09-12","14.5768","Close Price","USD","AAPL.US","stooq.com"
"2013-09-12","44.75","Close Price","USD","META.US","stooq.com"
"2013-09-13","27.4003","Close Price","USD","MSFT.US","stooq.com"
"2013-09-13","14.3374","Close Price","USD","AAPL.US","stooq.com"
"2013-09-13","44.31","Close Price","USD","META.US","stooq.com"
"2013-09-13","14.896","Close Price","USD","AMZN.US","stooq.com"
"2013-09-16","42.51","Close Price","USD","META.US","stooq.com"
"2013-09-16","27.2069","Close Price","USD","MSFT.US","stooq.com"
"2013-09-16","13.8805","Close Price","USD","AAPL.US","stooq.com"
"2013-09-16","14.803","Close Price","USD","AMZN.US","stooq.com"
"2013-09-17","45.07","Close Price","USD","META.US","stooq.com"
"2013-09-17","15.2085","Close Price","USD","AMZN.US","stooq.com"
"2013-09-17","14.0398","Close Price","USD","AAPL.US","stooq.com"
"2013-09-17","27.3143","Close Price","USD","MSFT.US","stooq.com"
"2013-09-18","14.3304","Close Price","USD","AAPL.US","stooq.com"
"2013-09-18","15.6015","Close Price","USD","AMZN.US","stooq.com"
"2013-09-18","27.6397","Close Price","USD","MSFT.US","stooq.com"
"2013-09-18","45.23","Close Price","USD","META.US","stooq.com"
"2013-09-19","14.5642","Close Price","USD","AAPL.US","stooq.com"
"2013-09-19","27.9073","Close Price","USD","MSFT.US","stooq.com"
"2013-09-19","15.603","Close Price","USD","AMZN.US","stooq.com"
"2013-09-19","45.98","Close Price","USD","META.US","stooq.com"
"2013-09-20","47.49","Close Price","USD","META.US","stooq.com"
"2013-09-20","27.1974","Close Price","USD","MSFT.US","stooq.com"
"2013-09-20","15.817","Close Price","USD","AMZN.US","stooq.com"
"2013-09-20","14.4128","Close Price","USD","AAPL.US","stooq.com"
"2013-09-23","27.1591","Close Price","USD","MSFT.US","stooq.com"
"2013-09-23","15.1297","Close Price","USD","AAPL.US","stooq.com"
"2013-09-23","47.19","Close Price","USD","META.US","stooq.com"
"2013-09-23","15.5745","Close Price","USD","AMZN.US","stooq.com"
"2013-09-24","15.0828","Close Price","USD","AAPL.US","stooq.com"
"2013-09-24","26.9237","Close Price","USD","MSFT.US","stooq.com"
"2013-09-24","48.45","Close Price","USD","META.US","stooq.com"
"2013-09-24","15.7065","Close Price","USD","AMZN.US","stooq.com"
"2013-09-25","14.8489","Close Price","USD","AAPL.US","stooq.com"
"2013-09-25","15.6325","Close Price","USD","AMZN.US","stooq.com"
"2013-09-25","26.9669","Close Price","USD","MSFT.US","stooq.com"
"2013-09-25","49.46","Close Price","USD","META.US","stooq.com"
"2013-09-26","14.9953","Close Price","USD","AAPL.US","stooq.com"
"2013-09-26","27.1796","Close Price","USD","MSFT.US","stooq.com"
"2013-09-26","15.906","Close Price","USD","AMZN.US","stooq.com"
"2013-09-26","50.39","Close Price","USD","META.US","stooq.com"
"2013-09-27","51.24","Close Price","USD","META.US","stooq.com"
"2013-09-27","14.8884","Close Price","USD","AAPL.US","stooq.com"
"2013-09-27","27.5968","Close Price","USD","MSFT.US","stooq.com"
"2013-09-27","15.8005","Close Price","USD","AMZN.US","stooq.com"
"2013-09-30","15.632","Close Price","USD","AMZN.US","stooq.com"
"2013-09-30","14.7872","Close Price","USD","AAPL.US","stooq.com"
"2013-09-30","27.6035","Close Price","USD","MSFT.US","stooq.com"
"2013-09-30","50.23","Close Price","USD","META.US","stooq.com"
"2013-10-01","50.42","Close Price","USD","META.US","stooq.com"
"2013-10-01","16.0475","Close Price","USD","AMZN.US","stooq.com"
"2013-10-01","27.8535","Close Price","USD","MSFT.US","stooq.com"
"2013-10-01","15.0464","Close Price","USD","AAPL.US","stooq.com"
"2013-10-02","16.0255","Close Price","USD","AMZN.US","stooq.com"
"2013-10-02","50.28","Close Price","USD","META.US","stooq.com"
"2013-10-02","15.0965","Close Price","USD","AAPL.US","stooq.com"
"2013-10-02","28.1361","Close Price","USD","MSFT.US","stooq.com"
"2013-10-03","15.738","Close Price","USD","AMZN.US","stooq.com"
"2013-10-03","14.9078","Close Price","USD","AAPL.US","stooq.com"
"2013-10-03","49.18","Close Price","USD","META.US","stooq.com"
"2013-10-03","28.0881","Close Price","USD","MSFT.US","stooq.com"
"2013-10-04","28.1053","Close Price","USD","MSFT.US","stooq.com"
"2013-10-04","14.8962","Close Price","USD","AAPL.US","stooq.com"
"2013-10-04","51.04","Close Price","USD","META.US","stooq.com"
"2013-10-04","15.952","Close Price","USD","AMZN.US","stooq.com"
"2013-10-07","27.6221","Close Price","USD","MSFT.US","stooq.com"
"2013-10-07","50.51","Close Price","USD","META.US","stooq.com"
"2013-10-07","15.0406","Close Price","USD","AAPL.US","stooq.com"
"2013-10-07","15.5015","Close Price","USD","AMZN.US","stooq.com"
"2013-10-08","15.1615","Close Price","USD","AMZN.US","stooq.com"
"2013-10-08","27.3849","Close Price","USD","MSFT.US","stooq.com"
"2013-10-08","14.8312","Close Price","USD","AAPL.US","stooq.com"
"2013-10-08","47.14","Close Price","USD","META.US","stooq.com"
"2013-10-09","46.77","Close Price","USD","META.US","stooq.com"
"2013-10-09","27.4345","Close Price","USD","MSFT.US","stooq.com"
"2013-10-09","14.9115","Close Price","USD","AMZN.US","stooq.com"
"2013-10-09","15.0071","Close Price","USD","AAPL.US","stooq.com"
"2013-10-10","15.0995","Close Price","USD","AAPL.US","stooq.com"
"2013-10-10","15.2585","Close Price","USD","AMZN.US","stooq.com"
"2013-10-10","28.0039","Close Price","USD","MSFT.US","stooq.com"
"2013-10-10","49.05","Close Price","USD","META.US","stooq.com"
"2013-10-11","15.1966","Close Price","USD","AAPL.US","stooq.com"
"2013-10-11","49.11","Close Price","USD","META.US","stooq.com"
"2013-10-11","15.5445","Close Price","USD","AMZN.US","stooq.com"
"2013-10-11","28.3116","Close Price","USD","MSFT.US","stooq.com"
"2013-10-14","15.535","Close Price","USD","AMZN.US","stooq.com"
"2013-10-14","15.2968","Close Price","USD","AAPL.US","stooq.com"
"2013-10-14","49.51","Close Price","USD","META.US","stooq.com"
"2013-10-14","28.5784","Close Price","USD","MSFT.US","stooq.com"
"2013-10-15","15.3764","Close Price","USD","AAPL.US","stooq.com"
"2013-10-15","28.6123","Close Price","USD","MSFT.US","stooq.com"
"2013-10-15","49.5","Close Price","USD","META.US","stooq.com"
"2013-10-15","15.32","Close Price","USD","AMZN.US","stooq.com"
"2013-10-16","15.453","Close Price","USD","AAPL.US","stooq.com"
"2013-10-16","15.5245","Close Price","USD","AMZN.US","stooq.com"
"2013-10-16","28.7336","Close Price","USD","MSFT.US","stooq.com"
"2013-10-16","51.13","Close Price","USD","META.US","stooq.com"
"2013-10-17","52.21","Close Price","USD","META.US","stooq.com"
"2013-10-17","15.5571","Close Price","USD","AAPL.US","stooq.com"
"2013-10-17","28.968","Close Price","USD","MSFT.US","stooq.com"
"2013-10-17","15.5385","Close Price","USD","AMZN.US","stooq.com"
"2013-10-18","54.22","Close Price","USD","META.US","stooq.com"
"2013-10-18","15.6947","Close Price","USD","AAPL.US","stooq.com"
"2013-10-18","16.4465","Close Price","USD","AMZN.US","stooq.com"
"2013-10-18","29.0004","Close Price","USD","MSFT.US","stooq.com"
"2013-10-21","53.85","Close Price","USD","META.US","stooq.com"
"2013-10-21","16.322","Close Price","USD","AMZN.US","stooq.com"
"2013-10-21","29.0266","Close Price","USD","MSFT.US","stooq.com"
"2013-10-21","16.0776","Close Price","USD","AAPL.US","stooq.com"
"2013-10-22","52.67","Close Price","USD","META.US","stooq.com"
"2013-10-22","16.0316","Close Price","USD","AAPL.US","stooq.com"
"2013-10-22","16.627","Close Price","USD","AMZN.US","stooq.com"
"2013-10-22","28.6839","Close Price","USD","MSFT.US","stooq.com"
"2013-10-23","16.1885","Close Price","USD","AAPL.US","stooq.com"
"2013-10-23","16.338","Close Price","USD","AMZN.US","stooq.com"
"2013-10-23","28.0039","Close Price","USD","MSFT.US","stooq.com"
"2013-10-23","51.9","Close Price","USD","META.US","stooq.com"
